Agricultural Engineering Sciences Building,Garage and Car Pool,2.0
Agricultural Engineering Sciences Building,Horticulture Field Lab Steel Building,1.7
Agricultural Engineering Sciences Building,Hydrogen Liquefier Building,2.2
Agricultural Engineering Sciences Building,Illinois Sustainable Technology Center,2.5
Agricultural Engineering Sciences Building,1203 1/2 W Nevada St,2.1
Agricultural Engineering Sciences Building,Atmospheric Sciences Building,2.0
Agricultural Engineering Sciences Building,Speech and Hearing Science,1.8
Agricultural Engineering Sciences Building,Digital Computer Laboratory,2.6
Agricultural Engineering Sciences Building,Environmental Health and Safety Building,2.2
Agricultural Engineering Sciences Building,Housing Food Stores,2.0
Agricultural Engineering Sciences Building,School of Labor and Employment Relations,1.1
Agricultural Engineering Sciences Building,Art and Design Building,0.9
Agricultural Engineering Sciences Building,Krannert Art Museum,0.6
Agricultural Engineering Sciences Building,805 W Pennsylvania Ave,0.7
Agricultural Engineering Sciences Building,Printing and Photographic Services Building,2.0
Agricultural Engineering Sciences Building,1205 W Oregon St,1.9
Agricultural Engineering Sciences Building,Arnold O. and Mabel M. Beckman Institute for Advanced Science and Technology,2.9
Agricultural Engineering Sciences Building,Orchard Downs Laundry - North,1.8
Agricultural Engineering Sciences Building,North Campus Chiller Plant,2.9
Agricultural Engineering Sciences Building,Housing Maintenance Shop,2.6
Agricultural Engineering Sciences Building,Orchard Downs Laundry - South,1.8
Agricultural Engineering Sciences Building,Nick Holonyak Jr. Micro and Nanotechnology Laboratory,3.0
Agricultural Engineering Sciences Building,1207 W Oregon St,1.9
Agricultural Engineering Sciences Building,Morrill Hall,1.5
Agricultural Engineering Sciences Building,508 S Sixth St,2.4
Agricultural Engineering Sciences Building,625 S. Wright St. - Suite 103 201,2.6
Agricultural Engineering Sciences Building,Orchard Downs Community Building,2.7
Agricultural Engineering Sciences Building,912 S Fifth St,1.3
Agricultural Engineering Sciences Building,Housing Warehouse,2.8
Agricultural Engineering Sciences Building,University Press Building,2.2
Agricultural Engineering Sciences Building,Plant Sciences Laboratory,0.7
Agricultural Engineering Sciences Building,The Richard T. Ubben Basketball Complex,1.4
Agricultural Engineering Sciences Building,Ruth A. Wardall Hall - ISRH,1.8
Agricultural Engineering Sciences Building,Edgar Jerome Townsend Hall - ISRH,1.8
Agricultural Engineering Sciences Building,Library Air Conditioning Center,3.6
Agricultural Engineering Sciences Building,Police Training Institute - Tactical Training Center,1.4
Agricultural Engineering Sciences Building,University of Illinois Employees Credit Union,2.5
Agricultural Engineering Sciences Building,Administrative Information Technology Building,2.8
Agricultural Engineering Sciences Building,State Regional Office Building,2.6
Agricultural Engineering Sciences Building,FSI Maintenance Facility,2.0
Agricultural Engineering Sciences Building,Clinical Skills Learning Center,1.8
Agricultural Engineering Sciences Building,Physics Research Lab Storage Building,2.1
Agricultural Engineering Sciences Building,FSI - Fire Station,3.0
Agricultural Engineering Sciences Building,Stuart Pratt Sherman Hall,1.3
Agricultural Engineering Sciences Building,Veterinary Teaching Hospital,2.0
Agricultural Engineering Sciences Building,FSI - Classroom/Office,2.8
Agricultural Engineering Sciences Building,Leah Fullenwider Trelease Hall - FARH,0.7
Agricultural Engineering Sciences Building,Richard J. Oglesby Hall - FARH,1.7
Agricultural Engineering Sciences Building,Physical Plant Storage Building A,2.1
Agricultural Engineering Sciences Building,Police Training Institute - Storage Building,1.4
Agricultural Engineering Sciences Building,Astronomy Building,1.9
Agricultural Engineering Sciences Building,Driver Training Site Storage Building,3.1
Agricultural Engineering Sciences Building,Play Field Service Building,2.0
Agricultural Engineering Sciences Building,College of Fine and Applied Arts Design Research Laboratory,0.9
Agricultural Engineering Sciences Building,Biological Control Laboratory,2.5
Agricultural Engineering Sciences Building,Building Research Council Laboratory,2.3
Agricultural Engineering Sciences Building,ISGS Core Lab,2.5
Agricultural Engineering Sciences Building,Illinois Field Press Box,1.2
Agricultural Engineering Sciences Building,Engineering Senior Design Lab Annex,2.0
Agricultural Engineering Sciences Building,Natural Resource Studies Annex,2.5
Agricultural Engineering Sciences Building,Public Safety Building,2.4
Agricultural Engineering Sciences Building,Grainger Engineering Library Information Center,3.0
Agricultural Engineering Sciences Building,Agriculture Services Building,2.0
Agricultural Engineering Sciences Building,Illinois State Archaeological Survey Repository,0.6
Agricultural Engineering Sciences Building,Graduate School of Library and Information Sciences Building,1.7
Agricultural Engineering Sciences Building,Erlanger House,1.6
Agricultural Engineering Sciences Building,Edward R. Madigan Laboratory,1.0
Agricultural Engineering Sciences Building,Paleobotanical Building,3.0
Agricultural Engineering Sciences Building,Temple Hoyne Buell Hall,0.7
Agricultural Engineering Sciences Building,Veterinary Medicine Feed Storage Building,2.0
Agricultural Engineering Sciences Building,Building Research Laboratory,2.2
Agricultural Engineering Sciences Building,Motorcycle Safety Office,3.1
Agricultural Engineering Sciences Building,Veterinary Medicine Basic Sciences Building,1.9
Agricultural Engineering Sciences Building,Veterinary Medicine Chiller Plant,2.0
Agricultural Engineering Sciences Building,505 E Green St,2.0
Agricultural Engineering Sciences Building,Japan House,1.7
Agricultural Engineering Sciences Building,Police Training Institute - 1004 S Fourth St,1.4
Agricultural Engineering Sciences Building,Atkins Tennis Center,1.0
Agricultural Engineering Sciences Building,Campus Recreation Center - East,0.8
Agricultural Engineering Sciences Building,Dance Administration Building,1.3
Agricultural Engineering Sciences Building,901 W Oregon St,1.4
Agricultural Engineering Sciences Building,International Studies Building,1.3
Agricultural Engineering Sciences Building,Special Materials Storage Facility,2.8
Agricultural Engineering Sciences Building,The William R. and Clarice V. Spurlock Museum,1.6
Agricultural Engineering Sciences Building,Campbell Hall for Public Telecommunication,2.7
Agricultural Engineering Sciences Building,ACES Library Information and Alumni Center,0.5
Agricultural Engineering Sciences Building,Office of Admissions and Records Building,1.8
Agricultural Engineering Sciences Building,Bielfeldt Athletic Administration Building,1.2
Agricultural Engineering Sciences Building,Campus Recreation Bike Center,1.0
Agricultural Engineering Sciences Building,Irwin Academic Services Center,1.3
Agricultural Engineering Sciences Building,Golf Course Cart Storage,4.9
Agricultural Engineering Sciences Building,Golf Course Cart Storage,4.9
Agricultural Engineering Sciences Building,Golf Course Superintendent Home,3.9
Agricultural Engineering Sciences Building,Physical Plant Storage Building B,2.0
Agricultural Engineering Sciences Building,Animal Science Air Conditioning Center,2.3
Agricultural Engineering Sciences Building,Irwin Indoor Football Facility (Division of Intercollegiate Athletics),1.2
Agricultural Engineering Sciences Building,Electrical and Computer Engineering Building,3.1
Agricultural Engineering Sciences Building,909 W Oregon St,1.5
Agricultural Engineering Sciences Building,1817/1819 S Neil St,2.6
Agricultural Engineering Sciences Building,631 E Green St 703/709 S Wright St,2.6
Agricultural Engineering Sciences Building,Vermilion River Observatory Antenna Office Facility,3.3
Agricultural Engineering Sciences Building,510 Devonshire Dr,3.2
Agricultural Engineering Sciences Building,Getz Hall - Phillips Tract,3.3
Agricultural Engineering Sciences Building,Richmond Studio,2.7
Agricultural Engineering Sciences Building,WILL TV Tower,3.4
Agricultural Engineering Sciences Building,Fire Substation,3.9
Agricultural Engineering Sciences Building,Parking Structure Lot F29,1.0
Agricultural Engineering Sciences Building,111 E Green St,2.1
Agricultural Engineering Sciences Building,Eichelberger Field and Press Box,0.8
Agricultural Engineering Sciences Building,Moss House,4.8
Agricultural Engineering Sciences Building,Thomas M. Siebel Center for Computer Science,2.5
Agricultural Engineering Sciences Building,National Center for Supercomputing Applications,2.9
Agricultural Engineering Sciences Building,Carle Forum,3.2
Agricultural Engineering Sciences Building,1206 W Nevada St,1.3
Agricultural Engineering Sciences Building,100 Trade Center Dr,2.2
Agricultural Engineering Sciences Building,Control Tower,1.8
Agricultural Engineering Sciences Building,Reciprocating Engine Test Cell,1.7
Agricultural Engineering Sciences Building,Airport Operations Garage,2.5
Agricultural Engineering Sciences Building,Airport Rescue and Firefighting,3.0
Agricultural Engineering Sciences Building,10 Unit T-Hangar (central),3.3
Agricultural Engineering Sciences Building,5 Unit T-Hangar (south),3.3
Agricultural Engineering Sciences Building,2 Unit T-Hangar,3.3
Agricultural Engineering Sciences Building,Machine Shop,3.9
Agricultural Engineering Sciences Building,Parking Booths,3.7
Agricultural Engineering Sciences Building,Orchard Place Apartments (1801 1802),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1803 1804),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1805 1806),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1807 1808),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1809 1810 1811 1812),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1813 1814),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (18151816 1817 1818),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1819 1820)),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1821 1822 1823 1824),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1825 1826),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1827 1828),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1829 1830),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1831 1832),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1833 1834),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1835 1836),1.6
Agricultural Engineering Sciences Building,Orchard Place Apartments (1837 1838),1.6
Agricultural Engineering Sciences Building,Family Housing Office (1841),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1902 1904 1906),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1910 1912 1914 1916),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1920 1922 1924),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1930 1932 1934),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1940 1942 1944),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1950 1952 1954 1956),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1960 1962),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1961 1963 1965),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1970 1972 1974 1976),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (1971 1973 1975 1977),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2001 2003 2005),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2002 2004 2006),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2008 2009),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2010 2012 2014 2016),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2011 2013 2015 2017),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2020 2022 2024),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2021 2023 2025),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2027 2028 2029),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2030 2032 2034),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2031 2033 2035 2037),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2038 2039),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2040 2042 2044),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2047 2048 2049),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2051 2053),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2055 2057 2059),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2060 2062 2064),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments 20612063 2065),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2067 2068 2069),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2070 2072 2074),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2071 2073 2075),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2077 2078 2079),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2080 2082 2084),1.5
Agricultural Engineering Sciences Building,Orchard Downs Apartments (2081 2083 2085 2087),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2101),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2102),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2103),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2104),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2105),1.1
Agricultural Engineering Sciences Building,Orchard South Apartments (2107),1.1
Agricultural Engineering Sciences Building,Orchard South Apartments (2108),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2109),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2110),1.1
Agricultural Engineering Sciences Building,Orchard South Apartments (2111),1.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Farrowing Building,4.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Sow Feeding Building,4.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Storage,4.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Nursery Building,4.5
Agricultural Engineering Sciences Building,Animal Science Shop and Storage - Horse Farm,1.6
Agricultural Engineering Sciences Building,Animal Science K40 Facility,1.1
Agricultural Engineering Sciences Building,Animal Science Isolation Unit,1.1
Agricultural Engineering Sciences Building,Equine Research Barn,1.8
Agricultural Engineering Sciences Building,Machinery and Equipment Storage Shed - Agronomy Farm,3.3
Agricultural Engineering Sciences Building,Agronomy Seed House,2.0
Agricultural Engineering Sciences Building,Agronomy Drying Shed,2.0
Agricultural Engineering Sciences Building,Sheet Metal Barn,2.0
Agricultural Engineering Sciences Building,Sheet Metal Barn - USDA,2.0
Agricultural Engineering Sciences Building,Sheet Metal Barn - SSSS - Agronomy,3.8
Agricultural Engineering Sciences Building,Sheet Metal Barn - Agronomy,3.8
Agricultural Engineering Sciences Building,Rain Drop Tower Building - Agronomy,1.8
Agricultural Engineering Sciences Building,Dairy Experimental Round Barns,1.2
Agricultural Engineering Sciences Building,Dairy Experimental Round Barns,1.2
Agricultural Engineering Sciences Building,Dairy Experimental Round Barns,1.2
Agricultural Engineering Sciences Building,1101 St Marys Rd,1.5
Agricultural Engineering Sciences Building,Small Calf Barn - Round Barns,1.2
Agricultural Engineering Sciences Building,Brick Garage Laboratory - Round Barns,1.2
Agricultural Engineering Sciences Building,Swine Finishing - Building A,4.5
Agricultural Engineering Sciences Building,Swine Finishing - Building B,2.1
Agricultural Engineering Sciences Building,Food Storage Shed - Horticulture Field Laboratory,1.6
Agricultural Engineering Sciences Building,Grounds Storage Barn,2.4
Agricultural Engineering Sciences Building,Pollinatarium,2.6
Agricultural Engineering Sciences Building,Animal Research Barn - Physical Research Laboratory,1.7
Agricultural Engineering Sciences Building,Storage - 3 Buildings,2.6
Agricultural Engineering Sciences Building,Physiology Research Laboratory - Garage West,2.0
Agricultural Engineering Sciences Building,Moorman Research Farm - Physiology Barn 2,3.3
Agricultural Engineering Sciences Building,Moorman Research Farm - Physiology Barn 1,3.3
Agricultural Engineering Sciences Building,Imported Swine Research Laboratory,2.1
Agricultural Engineering Sciences Building,Machine Shed - Lincoln Ave Dairy,2.5
Agricultural Engineering Sciences Building,Shop and Storage Building - Lincoln Ave Dairy,2.6
Agricultural Engineering Sciences Building,Agronomy Field Laboratory - USDA,2.1
Agricultural Engineering Sciences Building,Food Science Dry Processing Laboratory,2.2
Agricultural Engineering Sciences Building,Garage,4.4
Agricultural Engineering Sciences Building,Implement Shed - Agricultural Engineering - S Race St,1.0
Agricultural Engineering Sciences Building,Agricultural Engineering Storage - S Race St,1.0
Agricultural Engineering Sciences Building,Implement Shed - Forest Sciences - S Race St,0.6
Agricultural Engineering Sciences Building,Downes Annex,3.4
Agricultural Engineering Sciences Building,Northwest Barn - Vet Med - S Race St,2.0
Agricultural Engineering Sciences Building,Swine Res Ctr - Supervisor's Residence,2.1
Agricultural Engineering Sciences Building,Vet Res Farm - Clinical Res Barn,3.3
Agricultural Engineering Sciences Building,Vet Res Farm - Pathological Inc,1.8
Agricultural Engineering Sciences Building,Structures Physiology Laboratory,1.9
Agricultural Engineering Sciences Building,Vet Res Farm - Horse Shelter,3.3
Agricultural Engineering Sciences Building,Agricultural and Biological Engineering Storage Building,1.3
Agricultural Engineering Sciences Building,Vegetable Research Farm - Garage,4.0
Agricultural Engineering Sciences Building,Animal Science Machine Storage Building,1.0
Agricultural Engineering Sciences Building,Machinery Storage Building - Grein Farm,1.7
Agricultural Engineering Sciences Building,Grein Farm - Storage Shed 1,3.3
Agricultural Engineering Sciences Building,Grein Farm - Storage Shed 2,3.3
Agricultural Engineering Sciences Building,Soybean Damage Laboratory - Agricultural Engineering Farm,1.0
Agricultural Engineering Sciences Building,Soybean Research - Agronomy Farm,2.1
Agricultural Engineering Sciences Building,Supervisor's Residence - Beef,2.7
Agricultural Engineering Sciences Building,Cruse Farm Pump Station,3.3
Agricultural Engineering Sciences Building,Acid Rain Field Building,1.7
Agricultural Engineering Sciences Building,Vet Res Farm - Swine Finishing Building,3.3
Agricultural Engineering Sciences Building,Vet Res Farm - Swine Gestation Unit,3.3
Agricultural Engineering Sciences Building,Vet Res Farm - Service Building,2.3
Agricultural Engineering Sciences Building,Vet Res Farm - Cattle Confinement Facility,3.3
Agricultural Engineering Sciences Building,Beef Cow Facility - Cattle Working Shelter,3.3
Agricultural Engineering Sciences Building,Beef Cow Facility - Hay Storage,3.3
Agricultural Engineering Sciences Building,Engineering Warehouse Storage C,1.8
Agricultural Engineering Sciences Building,Electrical Engineering Storage Building,3.0
Agricultural Engineering Sciences Building,Water Survey - Warehouse,3.1
Agricultural Engineering Sciences Building,Aeronomy Laser - Radar Facility,3.3
Agricultural Engineering Sciences Building,Swine Res Ctr - Headquarters Building,2.1
Agricultural Engineering Sciences Building,Swine Res Ctr - Feed Center,4.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Isolation Building,2.1
Agricultural Engineering Sciences Building,Swine Res Ctr - Nursery,4.5
Agricultural Engineering Sciences Building,Metal Storage Building,1.9
Agricultural Engineering Sciences Building,Agriculture Storage Building,1.6
Agricultural Engineering Sciences Building,Pest Management Laboratory,2.2
Agricultural Engineering Sciences Building,Orchard South Apartments (2112),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2113),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2114),1.1
Agricultural Engineering Sciences Building,Orchard South Apartments (2116),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2118),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2120),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2201),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2202),1.5
Agricultural Engineering Sciences Building,Orchard South Apartments (2203),1.1
Agricultural Engineering Sciences Building,Orchard South Apartments (2205),1.5
Agricultural Engineering Sciences Building,Swine Res Ctr - Shop,2.1
Agricultural Engineering Sciences Building,Swine Isolation Unit,2.1
Agricultural Engineering Sciences Building,Machine Shed - Animal Science,2.0
Agricultural Engineering Sciences Building,Police Training Institute - Pavilion,1.4
Agricultural Engineering Sciences Building,Police Training Institute - Tactical Range 1,1.4
Agricultural Engineering Sciences Building,Police Training Institute - Tactical Range 2,1.4
Agricultural Engineering Sciences Building,Early Child Development Laboratory,1.3
Agricultural Engineering Sciences Building,Forbes Natural History Building,2.3
Agricultural Engineering Sciences Building,Z Building,2.1
Agricultural Engineering Sciences Building,Swine Nursery Trailer - East,2.1
Agricultural Engineering Sciences Building,Carl R. Woese Institute for Genomic Biology,1.1
Agricultural Engineering Sciences Building,Technology Plaza,2.1
Agricultural Engineering Sciences Building,Dairy Free Stall Barn - Light Controlled,3.3
Agricultural Engineering Sciences Building,Abbott Scrubber Building,2.0
Agricultural Engineering Sciences Building,Aerodynamics Research Laboratory,2.3
Agricultural Engineering Sciences Building,North Campus Parking Deck,2.5
Agricultural Engineering Sciences Building,Enterprise Works @ Illinois,2.5
Agricultural Engineering Sciences Building,Oak Street Library Facility,2.2
Agricultural Engineering Sciences Building,ISGS Pole Barn West,0.6
Agricultural Engineering Sciences Building,Aviary AC Building,3.3
Agricultural Engineering Sciences Building,Ponds Site Laboratory,3.6
Agricultural Engineering Sciences Building,ISGS Pole Barn East,0.6
Agricultural Engineering Sciences Building,Z-2 Building,2.3
Agricultural Engineering Sciences Building,Water Survey Research Center - Shed,3.2
Agricultural Engineering Sciences Building,1108 Stoughton St,2.4
Agricultural Engineering Sciences Building,CERL - Solar House 6,4.2
Agricultural Engineering Sciences Building,CERL - North Hall,1.6
Agricultural Engineering Sciences Building,Doris Kelley Christopher Hall,1.3
Agricultural Engineering Sciences Building,Parking Structure Lot C10,1.4
Agricultural Engineering Sciences Building,Water Survey - Shop and Equipment Building,3.2
Agricultural Engineering Sciences Building,Gregory Place I,1.6
Agricultural Engineering Sciences Building,Asian American Cultural Center,1.9
Agricultural Engineering Sciences Building,S. Farms - Manure Shed,3.3
Agricultural Engineering Sciences Building,S. Farms - Calving - Isolation - Work Area,2.5
Agricultural Engineering Sciences Building,S. Farms - Commodity Shed,2.9
Agricultural Engineering Sciences Building,S. Farms - Isolation - Work Area,2.5
Agricultural Engineering Sciences Building,Bee Research Facility,2.6
Agricultural Engineering Sciences Building,FSI - Hazmat Storage Building,3.0
Agricultural Engineering Sciences Building,FSI - Storage Building,2.0
Agricultural Engineering Sciences Building,FSI - Fire Apparatus Storage Building,3.0
Agricultural Engineering Sciences Building,FSI - Two Story Burn Building,3.0
Agricultural Engineering Sciences Building,FSI - Residential Burn Building,3.0
Agricultural Engineering Sciences Building,Demirjian Indoor Golf Facility,1.5
Agricultural Engineering Sciences Building,House,4.8
Agricultural Engineering Sciences Building,Pole Shed,2.9
Agricultural Engineering Sciences Building,Lincoln Square Mall,3.0
Agricultural Engineering Sciences Building,Business Instructional Facility,1.2
Agricultural Engineering Sciences Building,528 E Green St,2.0
Agricultural Engineering Sciences Building,Engineering Student Project Laboratory,2.2
Agricultural Engineering Sciences Building,Z-3 Building,2.6
Agricultural Engineering Sciences Building,Speech Language Pathology Clinic,2.4
Agricultural Engineering Sciences Building,Conference Center,1.9
Agricultural Engineering Sciences Building,I-Hotel,1.9
Agricultural Engineering Sciences Building,Poultry Research Facility - Cage House 3,3.3
Agricultural Engineering Sciences Building,Ashton Woods Apartments Office,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Ashton Woods Apartments,2.7
Agricultural Engineering Sciences Building,Shelford Vivarium Greenhouse,3.0
Agricultural Engineering Sciences Building,Poultry Research Facility - Specialized Research 2,3.3
Agricultural Engineering Sciences Building,Poultry Research Facility - Chick Lab Hatchery/Feed Mixing 1,3.3
Agricultural Engineering Sciences Building,Poultry Research Facility - Grower House 4,3.3
Agricultural Engineering Sciences Building,Poultry Research Facility - Breeder House 5,3.3
Agricultural Engineering Sciences Building,Poultry Research Facility - Rooster House,3.7
Agricultural Engineering Sciences Building,Gregory Place II,1.5
Agricultural Engineering Sciences Building,National Petascale Computing Facility,2.0
Agricultural Engineering Sciences Building,10 Unit T-Hangar (west),4.7
Agricultural Engineering Sciences Building,Student Dining and Residential Programs Building,1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Timothy J. Nugent Hall,1.4
Agricultural Engineering Sciences Building,Ikenberry Commons - Wassaja Hall,1.5
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Bousfield Hall,1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Ikenberry Commons - Residence Hall (Number TBD),1.2
Agricultural Engineering Sciences Building,Fruit Research Farm - Administration Building,2.3
Agricultural Engineering Sciences Building,Fruit Research Farm - Equipment Storage,3.3
Agricultural Engineering Sciences Building,Fruit Research Farm - Chemical Storage,3.3
Agricultural Engineering Sciences Building,FSI - Learning Resource Research Center,3.0
Agricultural Engineering Sciences Building,507 E Green St,2.0
Agricultural Engineering Sciences Building,McFarland Carillon,0.1
Agricultural Engineering Sciences Building,Vermillion Development Building,1.7
Agricultural Engineering Sciences Building,Robert A. Evers Laboratory,2.4
Agricultural Engineering Sciences Building,Eichelberger Field - Concessions,1.7
Agricultural Engineering Sciences Building,Swine Isolation - LL Building,2.1
Agricultural Engineering Sciences Building,Swine Isolation - Quad Plex,4.1
Agricultural Engineering Sciences Building,Swine Isolation - Old Corn Crib,3.3
Agricultural Engineering Sciences Building,Swine Res Ctr - N14 Storage Shed,3.3
Agricultural Engineering Sciences Building,Forbes Station - INHS,2.3
Agricultural Engineering Sciences Building,Illinois Field - Concessions,1.2
Agricultural Engineering Sciences Building,Illinois Field - Locker Room,1.4
Agricultural Engineering Sciences Building,Illinois Field Visitor's Locker,1.2
Agricultural Engineering Sciences Building,Littelfuse Research Center,2.7
Agricultural Engineering Sciences Building,Race St. Farmstead - Farmhouse,3.1
Agricultural Engineering Sciences Building,Littelfuse Research Center Generator Building,2.7
Agricultural Engineering Sciences Building,Gable Home,2.1
Agricultural Engineering Sciences Building,Fruit Research Farm - Pesticide Storage Unit 1,2.3
Agricultural Engineering Sciences Building,Fruit Research Farm - Pesticide Storage Unit 2,3.3
Agricultural Engineering Sciences Building,Dixon Springs - House at Old Sheep Area,4.8
Agricultural Engineering Sciences Building,Dixon Springs - Storage Shed Next to Insectary,1.9
Agricultural Engineering Sciences Building,Dixon Springs - Pig Barn Lab,1.7
Agricultural Engineering Sciences Building,Dixon Springs - Student House,2.1
Agricultural Engineering Sciences Building,Brownstown Ag. Res Ctr - Equip/Supplies Storage,3.3
Agricultural Engineering Sciences Building,Brownstown Ag. Res Ctr - Office/Small Dry Lab,2.0
Agricultural Engineering Sciences Building,Brownstown Ag. Res Ctr - Pesticides,3.3
Agricultural Engineering Sciences Building,Northern IL Ag. Res Ctr - Residence,2.5
Agricultural Engineering Sciences Building,Northern IL Ag. Res Ctr - Garage,2.5
Agricultural Engineering Sciences Building,Northern IL Ag. Res Ctr - Pesticide Building,1.3
Agricultural Engineering Sciences Building,Northern IL Ag. Res Ctr - Greenhouse,1.3
Agricultural Engineering Sciences Building,10 Unit T-Hangar (east),4.7
Agricultural Engineering Sciences Building,OSF Medical Office Building,3.2
Agricultural Engineering Sciences Building,509 W University Ave (Mills Breast Cancer Institute),2.8
Agricultural Engineering Sciences Building,Lincoln Commerce Center,3.5
Agricultural Engineering Sciences Building,Solar Decathlon House 2011 'Re_home',4.6
Agricultural Engineering Sciences Building,Grounds Garage,4.4
Agricultural Engineering Sciences Building,PTI - Control Booth,1.4
Agricultural Engineering Sciences Building,1105 W Main St,2.5
Agricultural Engineering Sciences Building,EBI Site Office,1.1
Agricultural Engineering Sciences Building,Aeronomy Shed,3.3
